Year 1,Make 1,Vehicle Type,Engine Cylinders,Engine Size,Drive Type,Core Based Statistical Area Type,Gender Code,Person Exact Age,Home Purchase Price,Home Fireplaces,Home Bath,Home Land Depth Footage,Home Land Front Footage,Home Improvement Value,Home Year Built,Home Base Square Footage,Home Total Value,Estimated Current Home Value,BehaviorBank: Interest in Automotive,MOR Bank Male Sports Magazine,MOR Bank Do-It-Yourselfers,Book Reader,BehaviorBank: Interest in Gourmet Cooking,BehaviorBank: Interest in Sports,BehaviorBank: Interest in the Outdoors,BehaviorBank: Pet Enthusiast,Est. Household Income V5,Person Marital Status,Number of Persons in LU,Number of Adults in LU,BehaviorBank: Interest in Foreign Travel,BehaviorBank: Presence of Premium Credit Card,CAPE: Age: Pop: Median Age,MOR Bank Do-It-Yourselfers,BehaviorBank: Interest in Reading,BehaviorBank: Interest in Travel,BehaviorBank: Cat Enthusiast,Home Total Rooms,BehaviorBank: Computer Owner,BehaviorBank: Investor,BehaviorBank: Interest in Domestic Travel,Auto In The Market: Used,Auto In The Market: New,CAPE: Inc: HH: Median Family Household Income,BehaviorBank: Cruise Enthusiasts,BehaviorBank: Contributes to Charities,Home Swimming Pool Indicator
2008.0,0.0,1.0,6.0,3.8,1.0,1.0,2.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1974.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,55054.0,0.0,0.0,0.0
2013.0,1.0,2.0,6.0,3.5,2.0,1.0,2.0,46.0,244.0,1.0,40.0,0.0,0.0,196.0,1995.0,11.0,244.0,268902.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,7.0,6.0,0.0,0.0,4300.0,0.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,4.0,2.0,116084.0,0.0,0.0,0.0
2005.0,1.0,3.0,8.0,6.0,1.0,1.0,1.0,40.0,119.0,1.0,30.0,120.0,74.0,109.0,1985.0,0.0,139.0,153203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,2.0,0.0,0.0,4100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,78818.0,0.0,0.0,0.0
2003.0,2.0,1.0,8.0,5.4,1.0,1.0,1.0,61.0,235.0,0.0,20.0,0.0,0.0,460.0,1975.0,0.0,460.0,699302.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,12.0,1.0,2.0,2.0,0.0,0.0,6900.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,1.0,127631.0,0.0,0.0,0.0
1999.0,1.0,1.0,4.0,2.2,1.0,1.0,1.0,56.0,195.0,1.0,30.0,140.0,90.0,181.0,1963.0,11.0,301.0,318171.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8.0,1.0,8.0,7.0,0.0,0.0,5000.0,0.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,6.0,2.0,148749.0,0.0,0.0,0.0
2003.0,2.0,2.0,6.0,4.2,1.0,1.0,1.0,50.0,210.0,1.0,30.0,0.0,0.0,190.0,1981.0,21.0,227.0,240301.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,8.0,1.0,7.0,5.0,1.0,1.0,3500.0,0.0,1.0,1.0,0.0,10.0,1.0,1.0,1.0,2.0,4.0,86065.0,0.0,1.0,1.0
2006.0,0.0,1.0,5.0,2.5,1.0,1.0,2.0,61.0,97.0,2.0,30.0,278.0,105.0,110.0,1968.0,8.0,143.0,158175.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,5.0,3.0,0.0,0.0,4500.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,4.0,4.0,82443.0,0.0,0.0,0.0
2009.0,1.0,1.0,4.0,1.8,1.0,1.0,1.0,33.0,0.0,0.0,20.0,0.0,0.0,130.0,1988.0,0.0,186.0,189787.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,1.0,2.0,2.0,0.0,0.0,4200.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,4.0,3.0,68229.0,0.0,0.0,0.0
2007.0,0.0,1.0,4.0,2.2,1.0,1.0,1.0,41.0,105.0,0.0,20.0,0.0,0.0,24.0,1977.0,11.0,33.0,141662.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,4.0,3.0,0.0,0.0,4500.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,73499.0,0.0,0.0,0.0
2010.0,1.0,2.0,4.0,2.4,1.0,1.0,2.0,56.0,150.0,1.0,20.0,0.0,0.0,208.0,1996.0,22.0,252.0,241888.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,5.0,0.0,0.0,4100.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,3.0,90764.0,0.0,0.0,0.0
1990.0,1.0,1.0,6.0,3.1,1.0,3.0,2.0,61.0,0.0,0.0,20.0,0.0,0.0,43.0,1917.0,0.0,56.0,141298.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,4.0,4.0,0.0,0.0,4800.0,0.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,3.0,2.0,70329.0,0.0,0.0,0.0
2007.0,1.0,2.0,6.0,4.0,1.0,1.0,1.0,42.0,85.0,0.0,20.0,0.0,0.0,71.0,2005.0,13.0,76.0,100629.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,3.0,2.0,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,5.0,43383.0,0.0,0.0,0.0
2010.0,0.0,1.0,4.0,2.4,1.0,1.0,2.0,44.0,75.0,1.0,30.0,0.0,0.0,216.0,1999.0,14.0,384.0,406376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,3.0,1.0,0.0,0.0,4300.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,1.0,102884.0,0.0,0.0,1.0
2007.0,1.0,2.0,8.0,5.3,1.0,2.0,2.0,48.0,0.0,0.0,0.0,0.0,0.0,445.0,2006.0,48.0,465.0,287980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,3400.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,1.0,47499.0,0.0,0.0,0.0
1999.0,1.0,1.0,6.0,3.1,1.0,1.0,1.0,19.0,142.0,0.0,20.0,160.0,75.0,102.0,1976.0,15.0,129.0,148866.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,3.0,3.0,0.0,0.0,4900.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,4.0,1.0,73547.0,0.0,0.0,0.0
2013.0,1.0,3.0,8.0,5.3,2.0,1.0,1.0,63.0,0.0,1.0,20.0,0.0,0.0,115.0,1987.0,17.0,132.0,127498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,1.0,0.0,0.0,2600.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,1.0,75448.0,0.0,0.0,0.0
2010.0,1.0,1.0,8.0,4.6,1.0,2.0,1.0,84.0,0.0,1.0,0.0,0.0,1.0,30.0,1940.0,10.0,48.0,125120.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,3400.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,8.0,6.0,51315.0,0.0,1.0,0.0
1995.0,1.0,2.0,6.0,4.0,2.0,1.0,1.0,50.0,0.0,0.0,10.0,140.0,68.0,33.0,1952.0,0.0,46.0,94288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0,3500.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,5.0,41832.0,0.0,0.0,0.0
2000.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,58.0,0.0,0.0,10.0,0.0,0.0,22.0,1920.0,10.0,63.0,95675.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,4200.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,51521.0,0.0,0.0,0.0
2012.0,0.0,1.0,4.0,2.4,1.0,1.0,2.0,74.0,65.0,1.0,20.0,0.0,0.0,115.0,1970.0,0.0,133.0,161597.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,5.0,1.0,2.0,2.0,1.0,1.0,4900.0,0.0,1.0,1.0,0.0,6.0,1.0,1.0,1.0,8.0,2.0,59132.0,1.0,1.0,0.0
2007.0,0.0,1.0,4.0,2.4,1.0,1.0,1.0,31.0,72.0,1.0,20.0,0.0,0.0,90.0,1980.0,12.0,111.0,138784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,5.0,2.0,0.0,0.0,3800.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,3.0,86408.0,0.0,0.0,0.0
2010.0,1.0,2.0,6.0,3.5,2.0,1.0,1.0,47.0,689.0,1.0,40.0,0.0,0.0,405.0,1997.0,13.0,614.0,600539.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,7.0,3.0,0.0,0.0,3900.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,2.0,159795.0,0.0,0.0,0.0
2006.0,1.0,2.0,6.0,3.0,2.0,1.0,2.0,61.0,150.0,0.0,10.0,0.0,0.0,54.0,1952.0,0.0,139.0,169679.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,3.0,3.0,1.0,1.0,5500.0,0.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,5.0,6.0,88635.0,1.0,1.0,0.0
2011.0,2.0,2.0,8.0,6.2,2.0,1.0,1.0,43.0,404.0,2.0,30.0,182.0,100.0,350.0,2008.0,15.0,410.0,393175.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,11.0,1.0,4.0,2.0,0.0,1.0,4700.0,0.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,5.0,1.0,106026.0,0.0,1.0,0.0
2006.0,1.0,3.0,6.0,5.9,1.0,2.0,1.0,67.0,82.0,2.0,20.0,0.0,0.0,142.0,1917.0,8.0,174.0,213359.0,0.0,1.0,4.0,1.0,1.0,1.0,0.0,0.0,4.0,1.0,4.0,4.0,0.0,0.0,4200.0,4.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,8.0,4.0,105977.0,0.0,0.0,0.0
2006.0,1.0,1.0,4.0,2.4,1.0,3.0,1.0,52.0,0.0,0.0,10.0,0.0,0.0,55.0,1972.0,0.0,68.0,140581.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,1.0,3.0,3.0,0.0,0.0,4800.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,8.0,55929.0,1.0,0.0,0.0
2013.0,1.0,4.0,8.0,5.3,1.0,1.0,1.0,36.0,184.0,1.0,20.0,104.0,64.0,138.0,1977.0,8.0,197.0,273017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,2.0,0.0,0.0,3400.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,3.0,83575.0,0.0,0.0,0.0
2007.0,1.0,3.0,6.0,4.0,2.0,1.0,1.0,63.0,0.0,0.0,10.0,0.0,0.0,121.0,2005.0,11.0,305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,4300.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,4.0,88473.0,0.0,0.0,0.0
2011.0,2.0,1.0,6.0,3.0,1.0,1.0,1.0,78.0,150.0,1.0,30.0,0.0,0.0,317.0,1986.0,33.0,395.0,512196.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,4.0,1.0,2.0,2.0,0.0,0.0,5800.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,9.0,1.0,115624.0,0.0,0.0,0.0
2013.0,0.0,2.0,6.0,3.5,1.0,2.0,2.0,43.0,0.0,0.0,10.0,0.0,0.0,81.0,2002.0,11.0,94.0,108500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,6.0,3.0,0.0,0.0,4300.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,2.0,68414.0,0.0,0.0,0.0
2005.0,1.0,3.0,6.0,3.0,1.0,1.0,1.0,65.0,283.0,1.0,30.0,0.0,0.0,269.0,1992.0,16.0,371.0,487767.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,3.0,3.0,0.0,0.0,4400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,165624.0,0.0,0.0,0.0
2007.0,1.0,2.0,6.0,3.5,1.0,1.0,1.0,62.0,117.0,0.0,20.0,130.0,75.0,0.0,1951.0,17.0,67.0,169327.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,6.0,4.0,0.0,0.0,5000.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,65232.0,0.0,1.0,0.0
2003.0,1.0,2.0,6.0,4.0,2.0,2.0,1.0,65.0,192.0,1.0,30.0,0.0,0.0,142.0,1977.0,15.0,160.0,193450.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,7.0,1.0,3.0,2.0,0.0,0.0,4900.0,0.0,1.0,1.0,0.0,9.0,1.0,0.0,0.0,1.0,3.0,55221.0,0.0,0.0,0.0
2008.0,1.0,1.0,4.0,2.3,1.0,3.0,1.0,45.0,0.0,0.0,20.0,145.0,84.0,110.0,1976.0,0.0,121.0,114860.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,4.0,3.0,0.0,1.0,4600.0,0.0,1.0,1.0,0.0,7.0,1.0,1.0,1.0,1.0,2.0,53151.0,0.0,1.0,0.0
2013.0,1.0,1.0,4.0,2.5,1.0,1.0,2.0,33.0,106.0,1.0,20.0,100.0,39.0,145.0,1986.0,19.0,173.0,163199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,2.0,0.0,0.0,3300.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,6.0,1.0,88703.0,0.0,0.0,0.0
2008.0,1.0,2.0,4.0,2.4,2.0,1.0,2.0,52.0,275.0,1.0,20.0,200.0,103.0,57.0,1960.0,20.0,87.0,275511.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,1.0,0.0,0.0,4800.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,6.0,1.0,100640.0,0.0,0.0,0.0
2011.0,0.0,1.0,4.0,2.0,1.0,1.0,1.0,41.0,445.0,0.0,20.0,0.0,60.0,195.0,1953.0,0.0,445.0,468232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,3.0,3.0,0.0,0.0,3100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,1.0,74604.0,0.0,0.0,0.0
2003.0,0.0,4.0,6.0,3.4,1.0,1.0,2.0,58.0,76.0,1.0,20.0,120.0,85.0,58.0,1958.0,11.0,83.0,109626.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,3.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,7.0,3.0,63703.0,0.0,0.0,0.0
2008.0,1.0,1.0,4.0,2.4,1.0,1.0,2.0,48.0,0.0,0.0,0.0,0.0,30.0,123.0,1997.0,21.0,147.0,181855.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,5.0,4.0,0.0,0.0,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,73789.0,0.0,0.0,0.0
2011.0,1.0,2.0,6.0,3.6,2.0,1.0,1.0,51.0,0.0,0.0,30.0,0.0,0.0,227.0,2011.0,21.0,267.0,285571.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,2.0,2.0,0.0,0.0,3100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,1.0,110587.0,0.0,0.0,0.0
2005.0,0.0,1.0,6.0,3.0,1.0,1.0,1.0,56.0,156.0,0.0,30.0,120.0,55.0,173.0,1995.0,12.0,207.0,213664.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,3.0,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,6.0,1.0,90430.0,0.0,0.0,0.0
2004.0,1.0,1.0,6.0,3.8,1.0,1.0,2.0,48.0,0.0,0.0,0.0,0.0,0.0,29.0,2002.0,13.0,34.0,71365.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,0.0,0.0,4200.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,3.0,69673.0,0.0,1.0,0.0
2010.0,1.0,1.0,4.0,1.8,1.0,1.0,2.0,60.0,68.0,0.0,20.0,150.0,200.0,100.0,1911.0,9.0,150.0,136908.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,3.0,3.0,1.0,0.0,3000.0,2.0,1.0,1.0,1.0,7.0,1.0,0.0,1.0,7.0,4.0,41323.0,0.0,1.0,0.0
2006.0,1.0,1.0,6.0,3.5,1.0,1.0,2.0,57.0,110.0,0.0,20.0,0.0,0.0,57.0,1983.0,13.0,80.0,129138.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,1.0,5.0,2.0,0.0,0.0,3700.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,5.0,28107.0,0.0,0.0,0.0
2000.0,0.0,1.0,4.0,2.4,1.0,1.0,2.0,69.0,65.0,0.0,20.0,0.0,0.0,62.0,1988.0,12.0,71.0,95561.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,0.0,0.0,3700.0,0.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,5.0,3.0,38408.0,0.0,0.0,0.0
2004.0,1.0,1.0,6.0,3.5,1.0,1.0,1.0,26.0,0.0,1.0,30.0,0.0,0.0,171.0,2001.0,0.0,221.0,229255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,3400.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,1.0,133438.0,0.0,0.0,0.0
2007.0,1.0,1.0,4.0,1.8,1.0,1.0,2.0,32.0,0.0,1.0,30.0,158.0,65.0,295.0,1953.0,13.0,392.0,372203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,1.0,0.0,0.0,4400.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,8.0,1.0,125832.0,0.0,0.0,0.0
2013.0,1.0,1.0,4.0,1.8,1.0,1.0,2.0,63.0,0.0,1.0,20.0,0.0,0.0,82.0,1987.0,13.0,122.0,159310.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,5.0,5.0,0.0,0.0,4000.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,3.0,103773.0,0.0,0.0,0.0
2004.0,2.0,2.0,6.0,2.5,2.0,1.0,2.0,68.0,375.0,1.0,40.0,0.0,0.0,615.0,1998.0,24.0,790.0,992705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,2.0,2.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,1.0,188193.0,0.0,0.0,1.0
2013.0,1.0,2.0,4.0,1.6,1.0,1.0,1.0,48.0,0.0,4.0,40.0,131.0,59.0,135.0,1943.0,10.0,152.0,136838.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,1.0,2.0,2.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,2.0,4.0,55555.0,0.0,0.0,1.0
2010.0,1.0,3.0,8.0,5.4,2.0,1.0,1.0,36.0,0.0,0.0,20.0,115.0,69.0,123.0,2008.0,15.0,145.0,177054.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,0.0,4000.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,75869.0,0.0,1.0,0.0
2014.0,1.0,4.0,6.0,3.6,1.0,1.0,2.0,44.0,125.0,0.0,20.0,0.0,0.0,96.0,1999.0,0.0,116.0,167499.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,3.0,2.0,0.0,0.0,3000.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,42499.0,0.0,0.0,0.0
1999.0,1.0,2.0,6.0,4.0,1.0,1.0,2.0,64.0,74.0,1.0,30.0,144.0,72.0,90.0,1968.0,11.0,120.0,162007.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,2.0,2.0,0.0,1.0,4400.0,0.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,8.0,3.0,69166.0,1.0,1.0,0.0
1992.0,1.0,1.0,4.0,2.2,1.0,1.0,1.0,42.0,0.0,1.0,20.0,160.0,50.0,104.0,1910.0,10.0,145.0,210333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,1900.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,8.0,7.0,42856.0,0.0,0.0,0.0
2004.0,1.0,1.0,6.0,3.2,1.0,2.0,2.0,42.0,183.0,0.0,10.0,0.0,0.0,139.0,2000.0,25.0,149.0,121570.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,3.0,2.0,0.0,0.0,3400.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,43528.0,0.0,0.0,0.0
2009.0,1.0,4.0,6.0,3.5,1.0,1.0,1.0,35.0,71.0,0.0,20.0,120.0,66.0,76.0,1963.0,11.0,93.0,99884.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,2.0,70499.0,0.0,0.0,0.0
2010.0,1.0,1.0,6.0,3.6,1.0,1.0,1.0,70.0,145.0,1.0,20.0,0.0,0.0,136.0,1987.0,0.0,178.0,153682.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,0.0,0.0,3400.0,2.0,1.0,1.0,0.0,6.0,1.0,1.0,0.0,8.0,4.0,66730.0,0.0,1.0,0.0
2012.0,1.0,2.0,6.0,3.5,2.0,2.0,1.0,67.0,0.0,0.0,20.0,195.0,66.0,0.0,1900.0,12.0,41.0,103966.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,4.0,4.0,0.0,0.0,3700.0,0.0,1.0,1.0,0.0,11.0,1.0,0.0,1.0,3.0,5.0,59463.0,0.0,0.0,0.0
2001.0,1.0,2.0,6.0,4.0,2.0,1.0,1.0,59.0,0.0,0.0,20.0,125.0,50.0,108.0,2008.0,11.0,130.0,128371.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,1.0,2.0,2.0,0.0,0.0,3400.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,7.0,66428.0,0.0,1.0,0.0
2014.0,1.0,1.0,4.0,1.8,1.0,2.0,1.0,33.0,133.0,0.0,20.0,0.0,0.0,94.0,1977.0,15.0,112.0,126682.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,2.0,1.0,0.0,0.0,4100.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,2.0,2.0,73124.0,0.0,0.0,0.0
2009.0,1.0,4.0,6.0,3.3,1.0,1.0,1.0,56.0,189.0,0.0,10.0,0.0,0.0,184.0,2012.0,0.0,218.0,233255.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,2.0,2.0,0.0,0.0,3400.0,0.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,6.0,2.0,73099.0,0.0,0.0,0.0
2004.0,1.0,1.0,6.0,3.8,1.0,1.0,2.0,87.0,159.0,1.0,30.0,0.0,0.0,33.0,1995.0,15.0,37.0,212145.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0,2.0,2.0,0.0,0.0,4600.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,7.0,115213.0,0.0,0.0,0.0
2014.0,1.0,1.0,4.0,2.5,1.0,1.0,1.0,52.0,325.0,0.0,30.0,120.0,75.0,213.0,2000.0,27.0,259.0,363402.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0,2.0,2.0,0.0,0.0,4500.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,2.0,125186.0,0.0,0.0,1.0
2013.0,1.0,2.0,6.0,3.5,1.0,1.0,2.0,71.0,329.0,2.0,20.0,360.0,100.0,167.0,1966.0,27.0,386.0,412572.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,8.0,1.0,2.0,2.0,0.0,0.0,4100.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,9.0,1.0,79218.0,0.0,0.0,0.0
2004.0,1.0,3.0,8.0,4.7,1.0,1.0,2.0,57.0,40.0,0.0,10.0,0.0,0.0,31.0,1939.0,9.0,331.0,479439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,3900.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,9.0,1.0,178570.0,0.0,0.0,0.0
2007.0,1.0,3.0,6.0,5.9,2.0,1.0,1.0,55.0,0.0,0.0,0.0,0.0,0.0,5.0,1983.0,7.0,5.0,137480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,57367.0,0.0,0.0,0.0
2004.0,1.0,4.0,6.0,3.4,1.0,1.0,1.0,47.0,68.0,0.0,20.0,0.0,0.0,82.0,2000.0,15.0,93.0,106221.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,1.0,6.0,3.0,0.0,0.0,4300.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,2.0,72671.0,0.0,0.0,0.0
2007.0,1.0,2.0,6.0,3.3,1.0,3.0,2.0,76.0,0.0,0.0,0.0,0.0,0.0,212.0,1994.0,0.0,425.0,79086.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,3800.0,2.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,8.0,1.0,46767.0,0.0,1.0,0.0
